date,Temp [C],precipitation [mm],rain [mm],snowfall [cm],cloud [%],cloud_l [%],cloud_m [%],cloud_h [%],wind [km/h],GHI [W/m²],DR [W/m²],DNI [W/m²],is_day,sunshine_duration
30-08-2018 11:00,16.25,0.0,0.0,0.0,30.599998,34.0,0.0,0.0,27.56058,613.0,153.0,669.8041,1.0,3600.0
30-08-2018 12:00,16.5,0.0,0.0,0.0,41.399998,46.0,0.0,0.0,25.282152,636.0,140.0,694.263,1.0,3600.0
30-08-2018 13:00,16.6,0.0,0.0,0.0,27.9,31.0,0.0,0.0,24.482647,668.0,158.0,726.6805,1.0,3600.0
30-08-2018 14:00,16.65,0.0,0.0,0.0,15.0,11.0,0.0,17.0,24.023088,606.0,142.0,714.07104,1.0,3600.0
30-08-2018 15:00,16.65,0.0,0.0,0.0,18.6,6.0,21.0,2.0,23.241617,523.0,107.0,740.37463,1.0,3600.0
30-08-2018 16:00,16.65,0.0,0.0,0.0,21.0,8.0,20.0,6.0,22.963936,347.0,98.0,560.7525,1.0,3600.0
30-08-2018 17:00,16.6,0.0,0.0,0.0,18.6,8.0,19.0,0.0,21.897945,211.0,74.0,450.18695,1.0,3600.0
30-08-2018 18:00,16.4,0.0,0.0,0.0,30.6,16.0,27.0,0.0,19.881649,86.0,41.0,295.65558,1.0,3600.0
30-08-2018 19:00,16.35,0.0,0.0,0.0,20.1,7.0,23.0,0.0,16.563911,7.0,5.0,27.180328,0.0,0.0
30-08-2018 20:00,16.25,0.0,0.0,0.0,47.1,11.0,26.0,72.0,14.404499,0.0,0.0,0.0,0.0,0.0
30-08-2018 21:00,16.15,0.0,0.0,0.0,31.2,8.0,20.0,40.0,12.964998,0.0,0.0,0.0,0.0,0.0
30-08-2018 22:00,16.1,0.0,0.0,0.0,47.7,8.0,19.0,97.0,11.165805,0.0,0.0,0.0,0.0,0.0
30-08-2018 23:00,16.05,0.0,0.0,0.0,26.1,8.0,20.0,23.0,10.446206,0.0,0.0,0.0,0.0,0.0
31-08-2018 00:00,16.3,0.0,0.0,0.0,44.7,3.0,28.0,84.0,10.8955765,0.0,0.0,0.0,0.0,0.0
31-08-2018 01:00,16.2,0.0,0.0,0.0,45.0,4.0,29.0,80.0,11.659777,0.0,0.0,0.0,0.0,0.0
31-08-2018 02:00,16.2,0.0,0.0,0.0,55.200005,11.0,29.0,93.0,11.252519,0.0,0.0,0.0,0.0,0.0
31-08-2018 03:00,16.15,0.0,0.0,0.0,48.9,13.0,23.0,78.0,10.086427,0.0,0.0,0.0,0.0,0.0
31-08-2018 04:00,16.0,0.0,0.0,0.0,33.3,14.0,18.0,33.0,9.3876505,0.0,0.0,0.0,0.0,0.0
31-08-2018 05:00,15.8,0.1,0.1,0.0,40.5,9.0,53.0,2.0,9.793058,0.0,0.0,0.0,1.0,0.0
31-08-2018 06:00,15.8,0.0,0.0,0.0,36.0,14.0,39.0,0.0,9.793058,44.0,26.0,149.29512,1.0,1653.8505
31-08-2018 07:00,16.0,0.0,0.0,0.0,24.600002,8.0,29.0,0.0,10.661107,148.0,65.0,339.13687,1.0,3600.0
31-08-2018 08:00,16.15,0.0,0.0,0.0,36.9,14.0,34.0,13.0,10.931203,256.0,105.0,387.13605,1.0,3600.0
31-08-2018 09:00,16.3,0.0,0.0,0.0,47.1,22.0,30.0,31.0,10.495713,389.0,141.0,479.75378,1.0,3600.0
31-08-2018 10:00,16.35,0.0,0.0,0.0,33.0,20.0,25.0,0.0,9.686609,432.0,163.0,436.1667,1.0,3600.0
31-08-2018 11:00,16.5,0.0,0.0,0.0,18.9,7.0,21.0,0.0,10.009036,574.0,161.0,605.0061,1.0,3600.0
31-08-2018 12:00,16.25,0.0,0.0,0.0,29.4,12.0,31.0,0.0,4.6800003,618.0,151.0,657.6306,1.0,3600.0
31-08-2018 13:00,16.35,0.0,0.0,0.0,15.0,6.0,16.0,0.0,7.8625183,557.0,159.0,570.7665,1.0,3600.0
31-08-2018 14:00,16.4,0.0,0.0,0.0,16.5,9.0,14.0,0.0,9.178235,547.0,134.0,640.26746,1.0,3600.0
31-08-2018 15:00,16.5,0.0,0.0,0.0,15.0,8.0,13.0,0.0,10.446206,466.0,119.0,623.1184,1.0,3600.0
31-08-2018 16:00,16.55,0.0,0.0,0.0,9.0,4.0,9.0,0.0,11.525623,360.0,102.0,587.9628,1.0,3600.0
31-08-2018 17:00,16.5,0.0,0.0,0.0,6.3,3.0,6.0,0.0,11.966954,228.0,75.0,511.95108,1.0,3600.0
31-08-2018 18:00,16.35,0.0,0.0,0.0,2.7,1.0,3.0,0.0,11.631956,92.0,42.0,336.9327,1.0,3514.8198
31-08-2018 19:00,16.15,0.0,0.0,0.0,0.6,0.0,1.0,0.0,12.181624,7.0,5.0,28.286224,0.0,0.0
31-08-2018 20:00,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.457958,0.0,0.0,0.0,0.0,0.0
31-08-2018 21:00,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.085988,0.0,0.0,0.0,0.0,0.0
31-08-2018 22:00,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9247384,0.0,0.0,0.0,0.0,0.0
31-08-2018 23:00,16.05,0.0,0.0,0.0,2.6999998,3.0,0.0,0.0,4.1046314,0.0,0.0,0.0,0.0,0.0
01-09-2018 00:00,16.15,0.0,0.0,0.0,2.6999998,3.0,0.0,0.0,1.484318,0.0,0.0,0.0,0.0,0.0
01-09-2018 01:00,16.1,0.0,0.0,0.0,13.5,15.0,0.0,0.0,0.5091169,0.0,0.0,0.0,0.0,0.0
01-09-2018 02:00,15.95,0.0,0.0,0.0,27.0,30.0,0.0,0.0,2.5455842,0.0,0.0,0.0,0.0,0.0
01-09-2018 03:00,15.8,0.0,0.0,0.0,27.0,30.0,0.0,0.0,6.28713,0.0,0.0,0.0,0.0,0.0
01-09-2018 04:00,15.6,0.0,0.0,0.0,29.699999,33.0,0.0,0.0,8.699793,0.0,0.0,0.0,0.0,0.0
01-09-2018 05:00,15.55,0.0,0.0,0.0,38.699997,41.0,3.0,0.0,7.9036193,0.0,0.0,0.0,1.0,0.0
01-09-2018 06:00,15.75,0.0,0.0,0.0,12.599999,14.0,0.0,0.0,6.725354,37.0,22.0,126.56023,1.0,1178.811
01-09-2018 07:00,15.95,0.0,0.0,0.0,7.2,8.0,0.0,0.0,7.5942073,150.0,74.0,315.75946,1.0,3600.0
01-09-2018 08:00,16.05,0.0,0.0,0.0,6.2999997,7.0,0.0,0.0,9.0645685,320.0,86.0,606.12354,1.0,3600.0
01-09-2018 09:00,16.25,0.0,0.0,0.0,5.3999996,6.0,0.0,0.0,8.825508,439.0,108.0,645.2876,1.0,3600.0
01-09-2018 10:00,16.6,0.0,0.0,0.0,7.2,8.0,0.0,0.0,6.193674,541.0,130.0,670.81036,1.0,3600.0
01-09-2018 11:00,16.9,0.0,0.0,0.0,9.0,10.0,0.0,0.0,5.634891,599.0,157.0,651.4661,1.0,3600.0
01-09-2018 12:00,17.15,0.0,0.0,0.0,20.099998,22.0,0.0,1.0,8.557102,623.0,165.0,648.92523,1.0,3600.0
01-09-2018 13:00,17.25,0.0,0.0,0.0,27.9,31.0,0.0,0.0,6.924738,581.0,189.0,565.86005,1.0,3600.0
01-09-2018 14:00,17.35,0.0,0.0,0.0,24.3,27.0,0.0,0.0,4.802999,616.0,115.0,782.51184,1.0,3600.0
01-09-2018 15:00,17.3,0.0,0.0,0.0,9.0,10.0,0.0,0.0,3.8939953,514.0,106.0,739.3568,1.0,3600.0
01-09-2018 16:00,17.15,0.0,0.0,0.0,3.0,2.0,0.0,4.0,5.0911684,386.0,88.0,687.4019,1.0,3600.0
01-09-2018 17:00,17.0,0.0,0.0,0.0,18.9,4.0,0.0,51.0,6.6087217,233.0,72.0,548.82574,1.0,3600.0
01-09-2018 18:00,16.9,0.0,0.0,0.0,8.4,6.0,0.0,10.0,10.495713,87.0,43.0,302.20575,1.0,3381.4722
01-09-2018 19:00,16.8,0.0,0.0,0.0,1.8,1.0,0.0,3.0,11.966954,6.0,5.0,14.743194,0.0,0.0
01-09-2018 20:00,16.7,0.0,0.0,0.0,2.4,0.0,0.0,8.0,11.525623,0.0,0.0,0.0,0.0,0.0
01-09-2018 21:00,16.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0694,0.0,0.0,0.0,0.0,0.0
01-09-2018 22:00,16.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.609651,0.0,0.0,0.0,0.0,0.0
01-09-2018 23:00,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.263872,0.0,0.0,0.0,0.0,0.0
02-09-2018 00:00,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1884165,0.0,0.0,0.0,0.0,0.0
02-09-2018 01:00,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.192682,0.0,0.0,0.0,0.0,0.0
02-09-2018 02:00,15.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.480773,0.0,0.0,0.0,0.0,0.0
02-09-2018 03:00,15.6,0.0,0.0,0.0,3.3000002,0.0,0.0,11.0,13.849477,0.0,0.0,0.0,0.0,0.0
02-09-2018 04:00,15.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.24163,0.0,0.0,0.0,0.0,0.0
02-09-2018 05:00,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.256526,0.0,0.0,0.0,1.0,0.0
02-09-2018 06:00,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.179985,47.0,23.0,206.07683,1.0,2027.6788
02-09-2018 07:00,15.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.578888,177.0,58.0,502.93616,1.0,3600.0
02-09-2018 08:00,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5515,327.0,80.0,646.5298,1.0,3600.0
02-09-2018 09:00,16.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.241629,468.0,92.0,738.816,1.0,3600.0
02-09-2018 10:00,16.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.682018,580.0,101.0,787.06146,1.0,3600.0
02-09-2018 11:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.659777,656.0,105.0,817.2171,1.0,3600.0
02-09-2018 12:00,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.372974,688.0,108.0,826.95355,1.0,3600.0
02-09-2018 13:00,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.981165,676.0,104.0,831.25494,1.0,3600.0
02-09-2018 14:00,18.3,0.0,0.0,0.0,5.3999996,6.0,0.0,0.0,19.67195,619.0,96.0,823.14734,1.0,3600.0
02-09-2018 15:00,18.3,0.0,0.0,0.0,27.9,31.0,0.0,0.0,21.67487,519.0,93.0,779.22296,1.0,3600.0
02-09-2018 16:00,18.3,0.0,0.0,0.0,18.9,21.0,0.0,0.0,23.532547,342.0,111.0,539.5404,1.0,3600.0
02-09-2018 17:00,18.15,0.0,0.0,0.0,23.1,25.0,1.0,0.0,24.490585,214.0,74.0,486.51038,1.0,3600.0
02-09-2018 18:00,18.05,0.0,0.0,0.0,38.1,41.0,2.0,0.0,22.89611,77.0,40.0,259.19495,1.0,3246.523
02-09-2018 19:00,17.9,0.0,0.0,0.0,82.799995,92.0,0.0,0.0,21.218632,4.0,3.0,15.40642,0.0,0.0
02-09-2018 20:00,17.65,0.0,0.0,0.0,43.199997,48.0,0.0,0.0,19.70815,0.0,0.0,0.0,0.0,0.0
02-09-2018 21:00,17.3,0.0,0.0,0.0,12.599999,14.0,0.0,0.0,18.998314,0.0,0.0,0.0,0.0,0.0
02-09-2018 22:00,17.15,0.0,0.0,0.0,2.6999998,3.0,0.0,0.0,17.298738,0.0,0.0,0.0,0.0,0.0
02-09-2018 23:00,16.95,0.0,0.0,0.0,0.9,1.0,0.0,0.0,17.377226,0.0,0.0,0.0,0.0,0.0
03-09-2018 00:00,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84318,0.0,0.0,0.0,0.0,0.0
03-09-2018 01:00,17.3,0.0,0.0,0.0,0.6,0.0,1.0,0.0,15.277749,0.0,0.0,0.0,0.0,0.0
03-09-2018 02:00,17.5,0.0,0.0,0.0,4.8,0.0,8.0,0.0,16.29174,0.0,0.0,0.0,0.0,0.0
03-09-2018 03:00,17.6,0.0,0.0,0.0,1.8000001,0.0,3.0,0.0,15.683774,0.0,0.0,0.0,0.0,0.0
03-09-2018 04:00,17.7,0.0,0.0,0.0,16.800001,4.0,22.0,0.0,14.88242,0.0,0.0,0.0,0.0,0.0
03-09-2018 05:00,17.85,0.0,0.0,0.0,100.0,86.0,54.0,0.0,14.4,0.0,0.0,0.0,1.0,0.0
03-09-2018 06:00,17.85,0.0,0.0,0.0,89.1,89.0,15.0,0.0,13.513193,22.0,17.0,43.71176,1.0,0.0
03-09-2018 07:00,17.9,0.0,0.0,0.0,23.4,26.0,0.0,0.0,12.984975,134.0,84.0,215.05553,1.0,3600.0
03-09-2018 08:00,18.05,0.0,0.0,0.0,15.0,6.0,16.0,0.0,14.264361,283.0,94.0,500.02914,1.0,3600.0
03-09-2018 09:00,18.2,0.0,0.0,0.0,56.1,9.0,34.0,92.0,17.309975,394.0,119.0,544.7205,1.0,3600.0
03-09-2018 10:00,18.3,0.0,0.0,0.0,41.7,14.0,31.0,35.0,18.11841,418.0,145.0,451.6602,1.0,3600.0
03-09-2018 11:00,18.5,0.0,0.0,0.0,51.9,27.0,19.0,54.0,17.873556,514.0,202.0,465.711,1.0,3600.0
03-09-2018 12:00,18.95,0.0,0.0,0.0,29.099998,9.0,32.0,6.0,21.629978,597.0,176.0,604.11847,1.0,3600.0
03-09-2018 13:00,18.85,0.0,0.0,0.0,49.2,10.0,67.0,0.0,22.077717,549.0,185.0,532.6293,1.0,3600.0
03-09-2018 14:00,18.75,0.0,0.0,0.0,69.9,19.0,88.0,0.0,23.828083,348.0,165.0,290.29086,1.0,3600.0
03-09-2018 15:00,18.75,0.0,0.0,0.0,89.1,32.0,91.0,19.0,21.868332,185.0,138.0,86.79915,1.0,803.9744
03-09-2018 16:00,18.9,0.0,0.0,0.0,69.899994,34.0,61.0,9.0,21.980644,148.0,121.0,63.877945,1.0,116.33835
03-09-2018 17:00,18.85,0.0,0.0,0.0,70.8,54.0,37.0,0.0,20.316889,138.0,79.0,209.15382,1.0,3600.0
03-09-2018 18:00,18.75,0.0,0.0,0.0,63.600002,44.0,38.0,4.0,19.33639,47.0,34.0,92.949615,1.0,853.95593
03-09-2018 19:00,18.7,0.0,0.0,0.0,45.9,31.0,30.0,0.0,18.532135,2.0,2.0,0.0,0.0,0.0
03-09-2018 20:00,18.65,0.0,0.0,0.0,39.3,27.0,25.0,0.0,18.681883,0.0,0.0,0.0,0.0,0.0
03-09-2018 21:00,18.6,0.0,0.0,0.0,41.1,25.0,31.0,0.0,16.267857,0.0,0.0,0.0,0.0,0.0
03-09-2018 22:00,18.65,0.1,0.1,0.0,58.500004,25.0,56.0,8.0,14.345898,0.0,0.0,0.0,0.0,0.0
03-09-2018 23:00,18.6,0.1,0.1,0.0,31.800001,0.0,51.0,4.0,15.542662,0.0,0.0,0.0,0.0,0.0
04-09-2018 00:00,18.5,0.0,0.0,0.0,48.600002,0.0,76.0,10.0,19.0392,0.0,0.0,0.0,0.0,0.0
04-09-2018 01:00,18.65,0.0,0.0,0.0,61.200005,1.0,98.0,5.0,19.0392,0.0,0.0,0.0,0.0,0.0
04-09-2018 02:00,18.7,0.0,0.0,0.0,65.700005,2.0,100.0,13.0,19.809813,0.0,0.0,0.0,0.0,0.0
04-09-2018 03:00,18.75,0.0,0.0,0.0,62.400005,0.0,100.0,8.0,18.678415,0.0,0.0,0.0,0.0,0.0
04-09-2018 04:00,18.8,0.0,0.0,0.0,72.90001,12.0,98.0,11.0,16.039202,0.0,0.0,0.0,0.0,0.0
04-09-2018 05:00,18.6,0.0,0.0,0.0,88.200005,31.0,88.0,25.0,20.12461,0.0,0.0,0.0,1.0,0.0
04-09-2018 06:00,18.45,0.0,0.0,0.0,81.600006,23.0,87.0,29.0,25.20257,27.0,21.0,53.430977,1.0,0.0
04-09-2018 07:00,18.65,0.0,0.0,0.0,65.700005,2.0,94.0,25.0,23.313995,111.0,72.0,170.78842,1.0,3323.6526
04-09-2018 08:00,18.85,0.0,0.0,0.0,65.4,5.0,89.0,25.0,20.431387,200.0,122.0,208.62495,1.0,3600.0
04-09-2018 09:00,18.9,0.0,0.0,0.0,52.800003,5.0,66.0,29.0,19.255793,244.0,162.0,163.7635,1.0,3112.905
04-09-2018 10:00,19.0,0.0,0.0,0.0,46.200005,3.0,64.0,17.0,20.799152,347.0,172.0,291.5575,1.0,3600.0
04-09-2018 11:00,18.95,0.0,0.0,0.0,48.600002,3.0,67.0,19.0,20.12461,445.0,192.0,380.11743,1.0,3600.0
04-09-2018 12:00,18.8,0.0,0.0,0.0,53.7,15.0,30.0,74.0,18.692286,459.0,187.0,392.87827,1.0,3600.0
04-09-2018 13:00,18.75,0.0,0.0,0.0,48.9,5.0,39.0,70.0,19.803272,518.0,208.0,456.8148,1.0,3600.0
04-09-2018 14:00,18.65,0.0,0.0,0.0,39.9,3.0,32.0,60.0,20.316889,438.0,148.0,463.73416,1.0,3600.0
04-09-2018 15:00,18.65,0.0,0.0,0.0,32.100002,3.0,24.0,50.0,19.881649,399.0,135.0,492.37244,1.0,3600.0
04-09-2018 16:00,18.5,0.0,0.0,0.0,20.400002,3.0,15.0,29.0,18.278645,311.0,115.0,469.86823,1.0,3600.0
04-09-2018 17:00,18.4,0.0,0.0,0.0,10.200001,1.0,8.0,15.0,18.03237,188.0,78.0,398.06702,1.0,3600.0
04-09-2018 18:00,18.25,0.0,0.0,0.0,8.400001,3.0,6.0,7.0,18.86139,68.0,36.0,233.69266,1.0,2972.164
04-09-2018 19:00,18.2,0.0,0.0,0.0,6.9000006,1.0,8.0,4.0,19.486609,2.0,2.0,0.0,0.0,0.0
04-09-2018 20:00,18.2,0.0,0.0,0.0,6.3,1.0,9.0,0.0,18.847641,0.0,0.0,0.0,0.0,0.0
04-09-2018 21:00,18.2,0.0,0.0,0.0,6.3,3.0,6.0,0.0,18.709612,0.0,0.0,0.0,0.0,0.0
04-09-2018 22:00,18.2,0.0,0.0,0.0,6.0,3.0,5.0,1.0,18.374111,0.0,0.0,0.0,0.0,0.0
04-09-2018 23:00,18.25,0.0,0.0,0.0,11.700001,3.0,4.0,22.0,17.57744,0.0,0.0,0.0,0.0,0.0
05-09-2018 00:00,18.4,0.0,0.0,0.0,6.0,0.0,4.0,12.0,17.713316,0.0,0.0,0.0,0.0,0.0
05-09-2018 01:00,18.3,0.1,0.1,0.0,17.400002,3.0,6.0,37.0,16.981165,0.0,0.0,0.0,0.0,0.0
05-09-2018 02:00,18.25,0.0,0.0,0.0,45.300003,5.0,32.0,72.0,14.707222,0.0,0.0,0.0,0.0,0.0
05-09-2018 03:00,18.25,0.0,0.0,0.0,34.5,1.0,9.0,94.0,14.84318,0.0,0.0,0.0,0.0,0.0
05-09-2018 04:00,18.15,0.0,0.0,0.0,33.3,0.0,6.0,99.0,9.19939,0.0,0.0,0.0,0.0,0.0
05-09-2018 05:00,18.1,0.0,0.0,0.0,35.4,0.0,9.0,100.0,16.418526,0.0,0.0,0.0,1.0,0.0
05-09-2018 06:00,18.05,0.0,0.0,0.0,32.7,2.0,9.0,85.0,19.8,28.0,24.0,36.301353,1.0,0.0
05-09-2018 07:00,17.65,0.0,0.0,0.0,38.4,0.0,24.0,80.0,17.873556,123.0,78.0,200.73506,1.0,3600.0
05-09-2018 08:00,17.35,0.0,0.0,0.0,49.5,1.0,43.0,76.0,15.379206,267.0,121.0,394.87494,1.0,3600.0
05-09-2018 09:00,17.35,0.5,0.5,0.0,72.9,0.0,80.0,83.0,14.118243,341.0,140.0,404.79153,1.0,3600.0
05-09-2018 10:00,17.5,0.2,0.2,0.0,78.600006,0.0,88.0,86.0,12.24,274.0,176.0,164.44102,1.0,3133.2307
05-09-2018 11:00,17.7,0.0,0.0,0.0,66.600006,0.0,72.0,78.0,12.738099,266.0,164.0,154.27374,1.0,2828.2124
05-09-2018 12:00,18.3,0.0,0.0,0.0,42.0,0.0,37.0,66.0,22.45315,333.0,207.0,183.21904,1.0,3600.0
05-09-2018 13:00,18.55,0.0,0.0,0.0,39.300003,0.0,36.0,59.0,21.650938,520.0,204.0,469.01767,1.0,3600.0
05-09-2018 14:00,18.55,0.0,0.0,0.0,31.5,0.0,40.0,25.0,22.159746,441.0,168.0,440.15332,1.0,3600.0
05-09-2018 15:00,18.5,0.0,0.0,0.0,43.500004,1.0,66.0,10.0,19.862083,348.0,117.0,435.1906,1.0,3600.0
05-09-2018 16:00,18.4,0.0,0.0,0.0,41.100002,10.0,48.0,11.0,18.671474,232.0,109.0,298.89188,1.0,3600.0
05-09-2018 17:00,18.4,0.0,0.0,0.0,41.4,7.0,51.0,15.0,18.25026,124.0,70.0,199.62376,1.0,3600.0
05-09-2018 18:00,18.3,0.0,0.0,0.0,41.7,2.0,55.0,23.0,18.59845,45.0,28.0,126.8967,1.0,1579.3352
05-09-2018 19:00,18.15,0.1,0.1,0.0,32.7,1.0,36.0,34.0,17.873556,1.0,1.0,0.0,0.0,0.0
05-09-2018 20:00,18.05,0.4,0.4,0.0,37.5,3.0,37.0,42.0,19.469976,0.0,0.0,0.0,0.0,0.0
05-09-2018 21:00,18.05,0.3,0.3,0.0,45.000004,7.0,53.0,23.0,19.881649,0.0,0.0,0.0,0.0,0.0
05-09-2018 22:00,18.0,0.2,0.2,0.0,48.9,18.0,52.0,5.0,21.077686,0.0,0.0,0.0,0.0,0.0
05-09-2018 23:00,17.95,0.2,0.2,0.0,73.200005,37.0,65.0,3.0,20.478907,0.0,0.0,0.0,0.0,0.0
06-09-2018 00:00,18.25,0.3,0.3,0.0,49.8,14.0,59.0,6.0,18.844202,0.0,0.0,0.0,0.0,0.0
06-09-2018 01:00,18.35,0.0,0.0,0.0,68.1,9.0,72.0,56.0,15.893093,0.0,0.0,0.0,0.0,0.0
06-09-2018 02:00,18.35,0.0,0.0,0.0,52.2,1.0,42.0,87.0,13.849476,0.0,0.0,0.0,0.0,0.0
06-09-2018 03:00,18.25,0.0,0.0,0.0,51.600002,5.0,31.0,95.0,11.165805,0.0,0.0,0.0,0.0,0.0
06-09-2018 04:00,18.2,0.2,0.2,0.0,96.9,15.0,89.0,100.0,11.367109,0.0,0.0,0.0,0.0,0.0
06-09-2018 05:00,18.1,0.5,0.5,0.0,100.0,30.0,100.0,100.0,14.759999,0.0,0.0,0.0,1.0,0.0
06-09-2018 06:00,17.75,1.3,1.3,0.0,100.0,100.0,100.0,99.0,20.523157,5.0,5.0,0.0,1.0,0.0
06-09-2018 07:00,17.45,1.5,1.5,0.0,100.0,66.0,100.0,98.0,25.0064,20.0,20.0,0.0,1.0,0.0
06-09-2018 08:00,17.35,2.0,2.0,0.0,100.0,86.0,95.0,97.0,21.9718,46.0,45.0,2.7355292,1.0,0.0
06-09-2018 09:00,17.25,0.9,0.9,0.0,100.0,89.0,99.0,97.0,19.881649,108.0,103.0,10.155645,1.0,0.0
06-09-2018 10:00,17.3,0.4,0.4,0.0,100.0,94.0,100.0,99.0,17.10284,158.0,154.0,6.7608676,1.0,0.0
06-09-2018 11:00,17.3,0.1,0.1,0.0,83.100006,22.0,56.0,99.0,17.81909,184.0,176.0,12.182462,1.0,0.0
06-09-2018 12:00,17.25,0.0,0.0,0.0,100.0,50.0,76.0,95.0,15.978484,338.0,263.0,109.80787,1.0,1494.2361
06-09-2018 13:00,17.1,0.5,0.5,0.0,100.0,85.0,100.0,86.0,20.421871,301.0,219.0,122.60474,1.0,1878.1422
06-09-2018 14:00,16.85,0.6,0.6,0.0,51.6,11.0,66.0,7.0,24.344624,115.0,105.0,16.258934,1.0,0.0
06-09-2018 15:00,16.95,0.1,0.1,0.0,42.3,30.0,10.0,31.0,29.15778,256.0,147.0,207.48006,1.0,3600.0
06-09-2018 16:00,16.9,0.0,0.0,0.0,38.1,32.0,0.0,31.0,29.07989,292.0,119.0,426.2866,1.0,3600.0
06-09-2018 17:00,16.8,0.0,0.0,0.0,45.0,50.0,0.0,0.0,27.169865,160.0,86.0,279.65097,1.0,3600.0
06-09-2018 18:00,16.6,0.0,0.0,0.0,31.499998,34.0,0.0,3.0,26.368616,54.0,32.0,167.9783,1.0,2422.985
06-09-2018 19:00,16.4,0.0,0.0,0.0,53.4,32.0,11.0,60.0,23.469128,1.0,1.0,0.0,0.0,0.0
06-09-2018 20:00,16.25,0.0,0.0,0.0,100.0,31.0,90.0,89.0,21.67487,0.0,0.0,0.0,0.0,0.0
06-09-2018 21:00,16.15,0.0,0.0,0.0,38.1,15.0,18.0,46.0,17.057314,0.0,0.0,0.0,0.0,0.0
06-09-2018 22:00,16.0,0.0,0.0,0.0,72.9,12.0,75.0,57.0,13.551501,0.0,0.0,0.0,0.0,0.0
06-09-2018 23:00,15.6,0.2,0.2,0.0,75.9,0.0,94.0,65.0,4.8433046,0.0,0.0,0.0,0.0,0.0
07-09-2018 00:00,16.4,0.1,0.1,0.0,30.300001,13.0,15.0,32.0,10.799999,0.0,0.0,0.0,0.0,0.0
07-09-2018 01:00,16.15,0.1,0.1,0.0,74.700005,29.0,63.0,36.0,14.480773,0.0,0.0,0.0,0.0,0.0
07-09-2018 02:00,16.35,0.0,0.0,0.0,94.2,49.0,56.0,55.0,14.934577,0.0,0.0,0.0,0.0,0.0
07-09-2018 03:00,15.2,1.6,1.6,0.0,67.2,44.0,18.0,56.0,22.057161,0.0,0.0,0.0,0.0,0.0
07-09-2018 04:00,14.6,1.3,1.3,0.0,100.0,100.0,11.0,53.0,21.647945,0.0,0.0,0.0,0.0,0.0
07-09-2018 05:00,14.6,1.3,1.3,0.0,74.4,49.0,50.0,1.0,28.673721,0.0,0.0,0.0,0.0,0.0
07-09-2018 06:00,14.75,0.0,0.0,0.0,33.3,23.0,21.0,0.0,23.358423,20.0,14.0,56.638515,1.0,0.0
07-09-2018 07:00,14.65,0.1,0.1,0.0,36.600002,8.0,49.0,0.0,28.137632,130.0,57.0,338.3783,1.0,3600.0
07-09-2018 08:00,13.9,0.1,0.1,0.0,77.399994,48.0,57.0,0.0,31.367552,208.0,90.0,326.555,1.0,3600.0
07-09-2018 09:00,13.9,0.2,0.2,0.0,39.300003,21.0,34.0,0.0,26.576681,238.0,110.0,262.25275,1.0,3600.0
07-09-2018 10:00,14.05,0.0,0.0,0.0,22.5,13.0,18.0,0.0,27.77838,422.0,130.0,497.2155,1.0,3600.0
07-09-2018 11:00,13.05,0.1,0.1,0.0,57.9,25.0,59.0,0.0,35.287346,551.0,132.0,642.49603,1.0,3600.0
07-09-2018 12:00,14.55,0.2,0.2,0.0,34.199997,24.0,21.0,0.0,31.452133,497.0,181.0,465.8988,1.0,3600.0
07-09-2018 13:00,14.8,0.2,0.2,0.0,30.300001,19.0,22.0,0.0,31.427404,522.0,139.0,576.966,1.0,3600.0
07-09-2018 14:00,15.0,0.0,0.0,0.0,27.599998,18.0,19.0,0.0,33.857227,470.0,136.0,547.7321,1.0,3600.0
07-09-2018 15:00,15.05,0.0,0.0,0.0,16.5,9.0,14.0,0.0,35.80688,416.0,105.0,598.2676,1.0,3600.0
07-09-2018 16:00,15.3,0.0,0.0,0.0,62.4,20.0,47.0,54.0,35.031162,310.0,90.0,549.89545,1.0,3600.0
07-09-2018 17:00,14.6,0.4,0.4,0.0,100.0,74.0,96.0,48.0,37.554058,132.0,62.0,270.62424,1.0,3600.0
